id,key_identity_id,company_name,min_share_capital,assembly_date,assembly_type,file_path,source,diff_stamm_vs_vorzug
1224,1215,Adler Real Estate AG,61.17,09.06.16,1.0,data/Praesenzen_hv-info/Adler Real Estate AG-1215/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 09.06.16.pdf,MANUAL,0.0
1225,1215,Adler Real Estate AG,97.31,14.12.21,1.0,data/Praesenzen_hv-info/Adler Real Estate AG-1215/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 14.12.21.pdf,MANUAL,0.0
1226,1215,Adler Real Estate AG,70.65,28.06.12,1.0,data/Praesenzen_hv-info/Adler Real Estate AG-1215/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 28.06.12.pdf,LLM,-1.0
1227,1215,Adler Real Estate AG,65.7,22.04.14,2.0,data/Praesenzen_hv-info/Adler Real Estate AG-1215/ASM/HV-Beschluss zur außerordentlichen Hauptversammlung am 22.04.14.pdf,LLM,-1.0
1228,15870,Zalando SE,86.79,19.05.21,1.0,data/Praesenzen_hv-info/Zalando SE-15870/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 19.05.21.pdf,LLM,-1.0
1229,15870,Zalando SE,88.19,23.06.20,1.0,data/Praesenzen_hv-info/Zalando SE-15870/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 23.06.20.pdf,LLM,-1.0
1230,15870,Zalando SE,89.57,31.05.16,1.0,data/Praesenzen_hv-info/Zalando SE-15870/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 31.05.16.pdf,LLM,-1.0
1231,15870,Zalando SE,89.18,31.05.17,1.0,data/Praesenzen_hv-info/Zalando SE-15870/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 31.05.17.pdf,LLM,-1.0
1232,15870,Zalando SE,88.32,23.05.18,1.0,data/Praesenzen_hv-info/Zalando SE-15870/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 23.05.18.pdf,LLM,-1.0
1233,15870,Zalando SE,81.57,24.05.23,1.0,data/Praesenzen_hv-info/Zalando SE-15870/ASM/HV-Beschluss zur ordentlichen HV am 24.05.23.pdf,MANUAL,0.0
1234,15870,Zalando SE,86.83,22.05.19,1.0,data/Praesenzen_hv-info/Zalando SE-15870/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 22.05.19.pdf,LLM,-1.0
1235,15734,Tom Tailor Holding SE i.I.,39.84,24.05.16,1.0,data/Praesenzen_hv-info/Tom Tailor Holding SE i.I.-15734/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 24.05.16.pdf,LLM,-1.0
1236,15734,Tom Tailor Holding SE i.I.,41.15,31.05.17,1.0,data/Praesenzen_hv-info/Tom Tailor Holding SE i.I.-15734/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 31.05.17.pdf,LLM,-1.0
1237,15734,Tom Tailor Holding SE i.I.,78.69,18.12.19,1.0,data/Praesenzen_hv-info/Tom Tailor Holding SE i.I.-15734/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 18.12.19.pdf,LLM,-1.0
1238,15734,Tom Tailor Holding SE i.I.,54.35,03.06.13,1.0,data/Praesenzen_hv-info/Tom Tailor Holding SE i.I.-15734/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 03.06.13.pdf,LLM,-1.0
1239,15734,Tom Tailor Holding SE i.I.,76.87,18.05.12,1.0,data/Praesenzen_hv-info/Tom Tailor Holding SE i.I.-15734/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 18.05.12.pdf,LLM,-1.0
1240,15734,Tom Tailor Holding SE i.I.,72.24,18.05.11,1.0,data/Praesenzen_hv-info/Tom Tailor Holding SE i.I.-15734/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 18.05.11.pdf,LLM,-1.0
1241,15734,Tom Tailor Holding SE i.I.,57.09,03.06.15,1.0,data/Praesenzen_hv-info/Tom Tailor Holding SE i.I.-15734/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 03.06.15.pdf,LLM,-1.0
1242,15734,Tom Tailor Holding SE i.I.,30.68,30.05.18,1.0,data/Praesenzen_hv-info/Tom Tailor Holding SE i.I.-15734/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 30.05.18.pdf,LLM,-1.0
1243,15734,Tom Tailor Holding SE i.I.,67.79,27.05.14,1.0,data/Praesenzen_hv-info/Tom Tailor Holding SE i.I.-15734/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 27.05.14.pdf,LLM,-1.0
1244,15751,Vonovia SE,76.72,16.04.21,1.0,data/Praesenzen_hv-info/Vonovia SE-15751/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 16.04.21.pdf,LLM,-1.0
1245,15751,Vonovia SE,67.09,30.11.15,2.0,data/Praesenzen_hv-info/Vonovia SE-15751/ASM/HV-Beschluss zur außerordentlichen Hauptversammlung am 30.11.15.pdf,LLM,-1.0
1246,15751,Vonovia SE,66.85,16.05.17,1.0,data/Praesenzen_hv-info/Vonovia SE-15751/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 16.05.17.pdf,LLM,-1.0
1247,15751,Vonovia SE,78.62,30.06.20,1.0,data/Praesenzen_hv-info/Vonovia SE-15751/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 30.06.20.pdf,LLM,-1.0
1248,15751,Vonovia SE,72.48,29.04.22,1.0,data/Praesenzen_hv-info/Vonovia SE-15751/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 29.04.22.pdf,LLM,-1.0
1249,15751,Vonovia SE,84.95,09.05.14,1.0,data/Praesenzen_hv-info/Vonovia SE-15751/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 09.05.14.pdf,LLM,-1.0
1250,15751,Vonovia SE,69.91,09.05.18,1.0,data/Praesenzen_hv-info/Vonovia SE-15751/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 09.05.18.pdf,LLM,-1.0
1251,15751,Vonovia SE,73.32,16.05.19,1.0,data/Praesenzen_hv-info/Vonovia SE-15751/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 16.05.19.pdf,LLM,-1.0
1252,15751,Vonovia SE,52.11,30.04.15,1.0,data/Praesenzen_hv-info/Vonovia SE-15751/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 30.04.15.pdf,LLM,-1.0
1253,15751,Vonovia SE,67.97,17.05.23,1.0,data/Praesenzen_hv-info/Vonovia SE-15751/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 17.05.23.pdf,LLM,-1.0
1254,15751,Vonovia SE,68.52,12.05.16,1.0,data/Praesenzen_hv-info/Vonovia SE-15751/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 12.05.16.pdf,LLM,-1.0
1255,14680,Lanxess AG,62.78,19.05.21,1.0,data/Praesenzen_hv-info/Lanxess AG-14680/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 19.05.21.pdf,LLM,-1.0
1256,14680,Lanxess AG,46.2,22.05.14,1.0,data/Praesenzen_hv-info/Lanxess AG-14680/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 22.05.14.pdf,LLM,-1.0
1257,14680,Lanxess AG,57.05,31.05.07,1.0,data/Praesenzen_hv-info/Lanxess AG-14680/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 31.05.07.pdf,LLM,-1.0
1258,14680,Lanxess AG,61.09,28.05.10,1.0,data/Praesenzen_hv-info/Lanxess AG-14680/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 28.05.10.pdf,LLM,-1.0
1259,14680,Lanxess AG,40.39,31.05.06,1.0,data/Praesenzen_hv-info/Lanxess AG-14680/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 31.05.06.pdf,LLM,-1.0
1260,14680,Lanxess AG,68.09,15.05.18,1.0,data/Praesenzen_hv-info/Lanxess AG-14680/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 15.05.18.pdf,LLM,-1.0
1261,14680,Lanxess AG,60.94,07.05.09,1.0,data/Praesenzen_hv-info/Lanxess AG-14680/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 07.05.09.pdf,LLM,-1.0
1262,14680,Lanxess AG,54.75,23.05.13,1.0,data/Praesenzen_hv-info/Lanxess AG-14680/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 23.05.13.pdf,LLM,-1.0
1263,14680,Lanxess AG,54.93,20.05.16,1.0,data/Praesenzen_hv-info/Lanxess AG-14680/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 20.05.16.pdf,LLM,-1.0
1264,14680,Lanxess AG,61.92,27.08.20,1.0,data/Praesenzen_hv-info/Lanxess AG-14680/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 27.08.20.pdf,LLM,-1.0
1265,14680,Lanxess AG,61.22,26.05.17,1.0,data/Praesenzen_hv-info/Lanxess AG-14680/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 26.05.17.pdf,LLM,-1.0
1266,14680,Lanxess AG,63.53,25.05.22,1.0,data/Praesenzen_hv-info/Lanxess AG-14680/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 25.05.22.pdf,LLM,-1.0
1267,14680,Lanxess AG,63.7,23.05.19,1.0,data/Praesenzen_hv-info/Lanxess AG-14680/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 23.05.19.pdf,LLM,-1.0
1268,14680,Lanxess AG,52.21,13.05.15,1.0,data/Praesenzen_hv-info/Lanxess AG-14680/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 13.05.15.pdf,LLM,-1.0
1269,14680,Lanxess AG,60.54,15.05.12,1.0,data/Praesenzen_hv-info/Lanxess AG-14680/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 15.05.12.pdf,LLM,-1.0
1270,14680,Lanxess AG,56.21,18.05.11,1.0,data/Praesenzen_hv-info/Lanxess AG-14680/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 18.05.11.pdf,LLM,-1.0
1271,14680,Lanxess AG,63.31,24.05.23,1.0,data/Praesenzen_hv-info/Lanxess AG-14680/ASM/HV-Beschluss zur ordentlichen HV am 24.05.23.pdf,LLM,-1.0
1272,14680,Lanxess AG,57.68,29.05.08,1.0,data/Praesenzen_hv-info/Lanxess AG-14680/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 29.05.08.pdf,LLM,-1.0
1273,4643,ElringKlinger AG,63.4,19.05.22,1.0,data/Praesenzen_hv-info/ElringKlinger AG-4643/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 19.05.22.pdf,LLM,-1.0
1274,4643,ElringKlinger AG,60.33,07.07.20,1.0,data/Praesenzen_hv-info/ElringKlinger AG-4643/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 07.07.20.pdf,LLM,-1.0
1275,4643,ElringKlinger AG,63.18,18.05.21,1.0,data/Praesenzen_hv-info/ElringKlinger AG-4643/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 18.05.21.pdf,LLM,-1.0
1276,4643,ElringKlinger AG,78.1,16.05.17,1.0,data/Praesenzen_hv-info/ElringKlinger AG-4643/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 16.05.17.pdf,LLM,-1.0
1277,4643,ElringKlinger AG,78.04,31.05.11,1.0,data/Praesenzen_hv-info/ElringKlinger AG-4643/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 31.05.11.pdf,MANUAL,0.0
1278,4643,ElringKlinger AG,,25.05.07,1.0,data/Praesenzen_hv-info/ElringKlinger AG-4643/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 25.05.07.pdf,MANUAL,0.0
1279,4643,ElringKlinger AG,74.83,16.05.14,1.0,data/Praesenzen_hv-info/ElringKlinger AG-4643/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 16.05.14.pdf,LLM,-1.0
1280,4643,ElringKlinger AG,82.15,31.05.16,1.0,data/Praesenzen_hv-info/ElringKlinger AG-4643/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 31.05.16.pdf,LLM,-1.0
1281,4643,ElringKlinger AG,73.04,16.05.13,1.0,data/Praesenzen_hv-info/ElringKlinger AG-4643/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 16.05.13.pdf,LLM,-1.0
1282,4643,ElringKlinger AG,,26.05.09,1.0,data/Praesenzen_hv-info/ElringKlinger AG-4643/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 26.05.09.pdf,MANUAL,0.0
1283,4643,ElringKlinger AG,81.09,16.05.12,1.0,data/Praesenzen_hv-info/ElringKlinger AG-4643/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 16.05.12.pdf,LLM,-1.0
1284,4643,ElringKlinger AG,67.87,16.05.23,1.0,data/Praesenzen_hv-info/ElringKlinger AG-4643/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 16.05.23.pdf,LLM,-1.0
1285,4643,ElringKlinger AG,67.16,16.05.19,1.0,data/Praesenzen_hv-info/ElringKlinger AG-4643/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 16.05.19.pdf,LLM,-1.0
1286,4643,ElringKlinger AG,71.44,16.05.18,1.0,data/Praesenzen_hv-info/ElringKlinger AG-4643/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 16.05.18.pdf,LLM,-1.0
1287,4643,ElringKlinger AG,75.06,13.05.15,1.0,data/Praesenzen_hv-info/ElringKlinger AG-4643/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 13.05.15.pdf,LLM,-1.0
1288,4643,ElringKlinger AG,80.84,21.05.10,1.0,data/Praesenzen_hv-info/ElringKlinger AG-4643/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 21.05.10.pdf,LLM,-1.0
1289,4643,ElringKlinger AG,,30.05.08,1.0,data/Praesenzen_hv-info/ElringKlinger AG-4643/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 30.05.08.pdf,MANUAL,0.0
1290,14731,Fraport AG (Flughafen Frankfurt a. M. AG),79.25,01.06.11,1.0,data/Praesenzen_hv-info/Fraport AG (Flughafen Frankfurt a. M. AG)-14731/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 01.06.11.pdf,LLM,-1.0
1291,14731,Fraport AG (Flughafen Frankfurt a. M. AG),89.43,11.05.12,1.0,data/Praesenzen_hv-info/Fraport AG (Flughafen Frankfurt a. M. AG)-14731/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 11.05.12.pdf,LLM,-1.0
1292,14731,Fraport AG (Flughafen Frankfurt a. M. AG),,30.05.07,1.0,data/Praesenzen_hv-info/Fraport AG (Flughafen Frankfurt a. M. AG)-14731/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 30.05.07.pdf,MANUAL,0.0
1293,14731,Fraport AG (Flughafen Frankfurt a. M. AG),88.32,29.05.15,1.0,data/Praesenzen_hv-info/Fraport AG (Flughafen Frankfurt a. M. AG)-14731/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 29.05.15.pdf,LLM,-1.0
1294,14731,Fraport AG (Flughafen Frankfurt a. M. AG),77.64,27.05.09,1.0,data/Praesenzen_hv-info/Fraport AG (Flughafen Frankfurt a. M. AG)-14731/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 27.05.09.pdf,LLM,-1.0
1295,14731,Fraport AG (Flughafen Frankfurt a. M. AG),89.06,30.05.14,1.0,data/Praesenzen_hv-info/Fraport AG (Flughafen Frankfurt a. M. AG)-14731/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 30.05.14.pdf,LLM,-1.0
1296,14731,Fraport AG (Flughafen Frankfurt a. M. AG),87.18,23.05.17,1.0,data/Praesenzen_hv-info/Fraport AG (Flughafen Frankfurt a. M. AG)-14731/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 23.05.17.pdf,LLM,-1.0
1297,14731,Fraport AG (Flughafen Frankfurt a. M. AG),89.28,31.05.13,1.0,data/Praesenzen_hv-info/Fraport AG (Flughafen Frankfurt a. M. AG)-14731/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 31.05.13.pdf,LLM,-1.0
1298,14731,Fraport AG (Flughafen Frankfurt a. M. AG),,31.05.06,1.0,data/Praesenzen_hv-info/Fraport AG (Flughafen Frankfurt a. M. AG)-14731/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 31.05.06.pdf,MANUAL,0.0
1299,14731,Fraport AG (Flughafen Frankfurt a. M. AG),79.86,26.05.20,1.0,data/Praesenzen_hv-info/Fraport AG (Flughafen Frankfurt a. M. AG)-14731/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 26.05.20.pdf,LLM,-1.0
1300,14731,Fraport AG (Flughafen Frankfurt a. M. AG),85.71,20.05.16,1.0,data/Praesenzen_hv-info/Fraport AG (Flughafen Frankfurt a. M. AG)-14731/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 20.05.16.pdf,LLM,-1.0
1301,14731,Fraport AG (Flughafen Frankfurt a. M. AG),79.22,23.05.23,1.0,data/Praesenzen_hv-info/Fraport AG (Flughafen Frankfurt a. M. AG)-14731/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 23.05.23.pdf,LLM,-1.0
1302,14731,Fraport AG (Flughafen Frankfurt a. M. AG),88.34,28.05.19,1.0,data/Praesenzen_hv-info/Fraport AG (Flughafen Frankfurt a. M. AG)-14731/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 28.05.19.pdf,LLM,-1.0
1303,14731,Fraport AG (Flughafen Frankfurt a. M. AG),87.38,28.05.08,1.0,data/Praesenzen_hv-info/Fraport AG (Flughafen Frankfurt a. M. AG)-14731/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 28.05.08.pdf,LLM,-1.0
1304,14731,Fraport AG (Flughafen Frankfurt a. M. AG),86.46,02.06.10,1.0,data/Praesenzen_hv-info/Fraport AG (Flughafen Frankfurt a. M. AG)-14731/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 02.06.10.pdf,LLM,-1.0
1305,14731,Fraport AG (Flughafen Frankfurt a. M. AG),77.73,02.06.04,1.0,data/Praesenzen_hv-info/Fraport AG (Flughafen Frankfurt a. M. AG)-14731/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 02.06.04.pdf,LLM,-1.0
1306,14731,Fraport AG (Flughafen Frankfurt a. M. AG),87.67,29.05.18,1.0,data/Praesenzen_hv-info/Fraport AG (Flughafen Frankfurt a. M. AG)-14731/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 29.05.18.pdf,LLM,-1.0
1307,14731,Fraport AG (Flughafen Frankfurt a. M. AG),76.19,24.05.22,1.0,data/Praesenzen_hv-info/Fraport AG (Flughafen Frankfurt a. M. AG)-14731/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 24.05.22.pdf,LLM,-1.0
1308,14731,Fraport AG (Flughafen Frankfurt a. M. AG),73.01,01.06.21,1.0,data/Praesenzen_hv-info/Fraport AG (Flughafen Frankfurt a. M. AG)-14731/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 01.06.21.pdf,LLM,-1.0
1309,14666,comdirect bank AG,87.11,11.05.17,1.0,data/Praesenzen_hv-info/comdirect bank AG-14666/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 11.05.17.pdf,LLM,-1.0
1310,14666,comdirect bank AG,85.72,03.05.07,1.0,data/Praesenzen_hv-info/comdirect bank AG-14666/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 03.05.07.pdf,LLM,-1.0
1311,14666,comdirect bank AG,,06.05.09,1.0,data/Praesenzen_hv-info/comdirect bank AG-14666/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 06.05.09.pdf,MANUAL,0.0
1312,14666,comdirect bank AG,84.11,09.05.12,1.0,data/Praesenzen_hv-info/comdirect bank AG-14666/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 09.05.12.pdf,LLM,-1.0
1313,14666,comdirect bank AG,85.33,16.05.13,1.0,data/Praesenzen_hv-info/comdirect bank AG-14666/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 16.05.13.pdf,LLM,-1.0
1314,14666,comdirect bank AG,83.97,07.05.10,1.0,data/Praesenzen_hv-info/comdirect bank AG-14666/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 07.05.10.pdf,LLM,-1.0
1315,14666,comdirect bank AG,88.59,04.05.18,1.0,data/Praesenzen_hv-info/comdirect bank AG-14666/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 04.05.18.pdf,LLM,-1.0
1316,14666,comdirect bank AG,86.27,15.05.14,1.0,data/Praesenzen_hv-info/comdirect bank AG-14666/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 15.05.14.pdf,LLM,-1.0
1317,14666,comdirect bank AG,87.13,09.05.19,1.0,data/Praesenzen_hv-info/comdirect bank AG-14666/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 09.05.19.pdf,LLM,-1.0
1318,14666,comdirect bank AG,,09.05.08,1.0,data/Praesenzen_hv-info/comdirect bank AG-14666/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 09.05.08.pdf,MANUAL,0.0
1319,14666,comdirect bank AG,86.13,07.05.15,1.0,data/Praesenzen_hv-info/comdirect bank AG-14666/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 07.05.15.pdf,LLM,-1.0
1320,14666,comdirect bank AG,83.66,12.05.11,1.0,data/Praesenzen_hv-info/comdirect bank AG-14666/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 12.05.11.pdf,LLM,-1.0
1321,14666,comdirect bank AG,87.2,12.05.16,1.0,data/Praesenzen_hv-info/comdirect bank AG-14666/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 12.05.16.pdf,LLM,-1.0
1322,14666,comdirect bank AG,93.42,05.05.20,1.0,data/Praesenzen_hv-info/comdirect bank AG-14666/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 05.05.20.pdf,LLM,-1.0
1323,14436,TUI AG,76.03,14.02.17,1.0,data/Praesenzen_hv-info/TUI AG-14436/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 14.02.17.pdf,LLM,-1.0
1324,14436,TUI AG,70.47,12.02.14,1.0,data/Praesenzen_hv-info/TUI AG-14436/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 12.02.14.pdf,LLM,-1.0
1325,14436,TUI AG,72.62,11.02.20,1.0,data/Praesenzen_hv-info/TUI AG-14436/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 11.02.20.pdf,LLM,-1.0
1326,14436,TUI AG,,10.05.06,1.0,data/Praesenzen_hv-info/TUI AG-14436/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 10.05.06.pdf,MANUAL,0.0
1327,14436,TUI AG,49.74,13.02.13,1.0,data/Praesenzen_hv-info/TUI AG-14436/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 13.02.13.pdf,LLM,-1.0
1328,14436,TUI AG,,16.05.07,1.0,data/Praesenzen_hv-info/TUI AG-14436/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 16.05.07.pdf,MANUAL,0.0
1329,14436,TUI AG,,07.05.08,1.0,data/Praesenzen_hv-info/TUI AG-14436/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 07.05.08.pdf,MANUAL,0.0
1330,14436,TUI AG,68.37,15.02.12,1.0,data/Praesenzen_hv-info/TUI AG-14436/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 15.02.12.pdf,LLM,-1.0
1331,14436,TUI AG,,13.05.09,1.0,data/Praesenzen_hv-info/TUI AG-14436/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 13.05.09.pdf,MANUAL,0.0
1332,14436,TUI AG,71.52,09.02.11,1.0,data/Praesenzen_hv-info/TUI AG-14436/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 09.02.11.pdf,LLM,-1.0
1333,14436,TUI AG,54.27,18.05.04,1.0,data/Praesenzen_hv-info/TUI AG-14436/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 18.05.04.pdf,MANUAL,0.0
1334,14436,TUI AG,71.8,09.02.16,1.0,data/Praesenzen_hv-info/TUI AG-14436/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 09.02.16.pdf,LLM,-1.0
1335,14436,TUI AG,59.63,10.02.15,1.0,data/Praesenzen_hv-info/TUI AG-14436/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 10.02.15.pdf,LLM,-1.0
1336,14436,TUI AG,73.01,12.02.19,1.0,data/Praesenzen_hv-info/TUI AG-14436/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 12.02.19.pdf,LLM,-1.0
1337,14436,TUI AG,10.91,14.02.23,1.0,data/Praesenzen_hv-info/TUI AG-14436/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 14.02.23.pdf,LLM,-1.0
1338,14436,TUI AG,61.54,28.10.14,2.0,data/Praesenzen_hv-info/TUI AG-14436/ASM/HV-Beschluss zur außerordentlichen Hauptversammlung am 28.10.14.pdf,LLM,-1.0
1339,14436,TUI AG,68.18,17.02.10,1.0,data/Praesenzen_hv-info/TUI AG-14436/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 17.02.10.pdf,LLM,-1.0
1340,14436,TUI AG,49.46,25.03.21,1.0,data/Praesenzen_hv-info/TUI AG-14436/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 25.03.21.pdf,LLM,-1.0
1341,14436,TUI AG,44.36,05.01.21,2.0,data/Praesenzen_hv-info/TUI AG-14436/ASM/HV-Beschluss zur außerordentlichen Hauptversammlung am 05.01.21.pdf,LLM,-1.0
1342,14425,Deutz AG,52.3,05.05.11,1.0,data/Praesenzen_hv-info/Deutz AG-14425/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 05.05.11.pdf,LLM,-1.0
1343,14425,Deutz AG,52.54,26.04.12,1.0,data/Praesenzen_hv-info/Deutz AG-14425/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 26.04.12.pdf,LLM,-1.0
1344,14425,Deutz AG,65.14,24.05.07,1.0,data/Praesenzen_hv-info/Deutz AG-14425/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 24.05.07.pdf,LLM,-1.0
1345,14425,Deutz AG,,21.05.08,1.0,data/Praesenzen_hv-info/Deutz AG-14425/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 21.05.08.pdf,MANUAL,0.0
1346,14425,Deutz AG,49.89,25.06.20,1.0,data/Praesenzen_hv-info/Deutz AG-14425/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 25.06.20.pdf,LLM,-1.0
1347,14425,Deutz AG,49.51,28.04.22,1.0,data/Praesenzen_hv-info/Deutz AG-14425/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 28.04.22.pdf,LLM,-1.0
1348,14425,Deutz AG,58.55,30.04.19,1.0,data/Praesenzen_hv-info/Deutz AG-14425/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 30.04.19.pdf,LLM,-1.0
1349,14425,Deutz AG,,30.04.09,1.0,data/Praesenzen_hv-info/Deutz AG-14425/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 30.04.09.pdf,MANUAL,0.0
1350,14425,Deutz AG,52.8,04.05.17,1.0,data/Praesenzen_hv-info/Deutz AG-14425/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 04.05.17.pdf,LLM,-1.0
1351,14425,Deutz AG,50.42,29.04.21,1.0,data/Praesenzen_hv-info/Deutz AG-14425/ASM/HV-Beschluss zur ordentlichen Hauptversammlung am 29.04.21.pdf,LLM,-1.0
